:START_ID|Source|:END_ID|:TYPE
ENTREZ:10195|NCBI_Entrez_Gene|MIM:608750|belongs_to
ENTREZ:63935|NCBI_Entrez_Gene|MIM:618626|belongs_to
ENTREZ:55081|NCBI_Entrez_Gene|MIM:606621|belongs_to
ENTREZ:50835|NCBI_Entrez_Gene|MIM:604795|belongs_to
ENTREZ:6604|NCBI_Entrez_Gene|MIM:601737|belongs_to
ENTREZ:442912|NCBI_Entrez_Gene|MIM:614600|belongs_to
ENTREZ:54497|NCBI_Entrez_Gene|MIM:619627|belongs_to
ENTREZ:84922|NCBI_Entrez_Gene|MIM:609133|belongs_to
ENTREZ:51311|NCBI_Entrez_Gene|MIM:300366|belongs_to
ENTREZ:255758|NCBI_Entrez_Gene|MIM:617353|belongs_to
ENTREZ:51809|NCBI_Entrez_Gene|MIM:605005|belongs_to
ENTREZ:81832|NCBI_Entrez_Gene|MIM:607973|belongs_to
ENTREZ:25920|NCBI_Entrez_Gene|MIM:611180|belongs_to
ENTREZ:400673|NCBI_Entrez_Gene|MIM:617204|belongs_to
ENTREZ:7690|NCBI_Entrez_Gene|MIM:604073|belongs_to
ENTREZ:65263|NCBI_Entrez_Gene|MIM:616408|belongs_to
ENTREZ:8419|NCBI_Entrez_Gene|MIM:603212|belongs_to
ENTREZ:2688|NCBI_Entrez_Gene|MIM:139250|belongs_to
ENTREZ:4548|NCBI_Entrez_Gene|MIM:156570|belongs_to
ENTREZ:346562|NCBI_Entrez_Gene|MIM:139395|belongs_to
ENTREZ:81607|NCBI_Entrez_Gene|MIM:609607|belongs_to
ENTREZ:10428|NCBI_Entrez_Gene|MIM:608108|belongs_to
ENTREZ:128|NCBI_Entrez_Gene|MIM:103710|belongs_to
ENTREZ:100271696|NCBI_Entrez_Gene|MIM:612596p|belongs_to
ENTREZ:222236|NCBI_Entrez_Gene|MIM:612334|belongs_to
ENTREZ:388815|NCBI_Entrez_Gene|MIM:615964|belongs_to
ENTREZ:9450|NCBI_Entrez_Gene|MIM:605241|belongs_to
ENTREZ:25984|NCBI_Entrez_Gene|MIM:606194|belongs_to
ENTREZ:10447|NCBI_Entrez_Gene|MIM:608618|belongs_to
ENTREZ:6240|NCBI_Entrez_Gene|MIM:180410|belongs_to
ENTREZ:23780|NCBI_Entrez_Gene|MIM:607252|belongs_to
ENTREZ:51506|NCBI_Entrez_Gene|MIM:610554|belongs_to
ENTREZ:574493|NCBI_Entrez_Gene|MIM:614755|belongs_to
ENTREZ:119|NCBI_Entrez_Gene|MIM:102681|belongs_to
ENTREZ:1821|NCBI_Entrez_Gene|MIM:300052|belongs_to
ENTREZ:3684|NCBI_Entrez_Gene|MIM:120980|belongs_to
ENTREZ:6863|NCBI_Entrez_Gene|MIM:162320|belongs_to
ENTREZ:55311|NCBI_Entrez_Gene|MIM:607874|belongs_to
ENTREZ:3891|NCBI_Entrez_Gene|MIM:602767|belongs_to
ENTREZ:441327|NCBI_Entrez_Gene|MIM:613046|belongs_to
ENTREZ:154091|NCBI_Entrez_Gene|MIM:610372|belongs_to
ENTREZ:57621|NCBI_Entrez_Gene|MIM:616595|belongs_to
ENTREZ:8100|NCBI_Entrez_Gene|MIM:600595|belongs_to
ENTREZ:160762|NCBI_Entrez_Gene|MIM:617969|belongs_to
ENTREZ:3382|NCBI_Entrez_Gene|MIM:147625|belongs_to
ENTREZ:5743|NCBI_Entrez_Gene|MIM:600262|belongs_to
ENTREZ:93983|NCBI_Entrez_Gene|MIM:607671p|belongs_to
ENTREZ:55798|NCBI_Entrez_Gene|MIM:607846|belongs_to
ENTREZ:10174|NCBI_Entrez_Gene|MIM:610795|belongs_to
ENTREZ:27332|NCBI_Entrez_Gene|MIM:614349|belongs_to
ENTREZ:100302517|NCBI_Entrez_Gene|MIM:612884p|belongs_to
ENTREZ:5713|NCBI_Entrez_Gene|MIM:157970|belongs_to
ENTREZ:6753|NCBI_Entrez_Gene|MIM:182453|belongs_to
ENTREZ:11149|NCBI_Entrez_Gene|MIM:604577|belongs_to
ENTREZ:85507|NCBI_Entrez_Gene|MIM:606012p|belongs_to
ENTREZ:686|NCBI_Entrez_Gene|MIM:609019|belongs_to
ENTREZ:63979|NCBI_Entrez_Gene|MIM:615383|belongs_to
ENTREZ:56995|NCBI_Entrez_Gene|MIM:619442|belongs_to
ENTREZ:120114|NCBI_Entrez_Gene|MIM:612483|belongs_to
ENTREZ:63898|NCBI_Entrez_Gene|MIM:614968|belongs_to
ENTREZ:929|NCBI_Entrez_Gene|MIM:158120|belongs_to
ENTREZ:4569|NCBI_Entrez_Gene|MIM:590065|belongs_to
ENTREZ:3512|NCBI_Entrez_Gene|MIM:147790|belongs_to
ENTREZ:574514|NCBI_Entrez_Gene|MIM:300875|belongs_to
ENTREZ:10050|NCBI_Entrez_Gene|MIM:604216|belongs_to
ENTREZ:29960|NCBI_Entrez_Gene|MIM:606906|belongs_to
ENTREZ:84932|NCBI_Entrez_Gene|MIM:607466|belongs_to
ENTREZ:1465|NCBI_Entrez_Gene|MIM:123876|belongs_to
ENTREZ:9229|NCBI_Entrez_Gene|MIM:605445|belongs_to
ENTREZ:7752|NCBI_Entrez_Gene|MIM:603231|belongs_to
ENTREZ:10335|NCBI_Entrez_Gene|MIM:604673|belongs_to
ENTREZ:91869|NCBI_Entrez_Gene|MIM:611908|belongs_to
ENTREZ:171023|NCBI_Entrez_Gene|MIM:612990|belongs_to
ENTREZ:57144|NCBI_Entrez_Gene|MIM:608038|belongs_to
ENTREZ:574034|NCBI_Entrez_Gene|MIM:611711|belongs_to
ENTREZ:60493|NCBI_Entrez_Gene|MIM:614272|belongs_to
ENTREZ:8692|NCBI_Entrez_Gene|MIM:603551|belongs_to
ENTREZ:5118|NCBI_Entrez_Gene|MIM:600270|belongs_to
ENTREZ:117584|NCBI_Entrez_Gene|MIM:609735|belongs_to
ENTREZ:83872|NCBI_Entrez_Gene|MIM:608548|belongs_to
ENTREZ:26285|NCBI_Entrez_Gene|MIM:617005|belongs_to
ENTREZ:2210|NCBI_Entrez_Gene|MIM:601502|belongs_to
ENTREZ:8337|NCBI_Entrez_Gene|MIM:142720|belongs_to
ENTREZ:22891|NCBI_Entrez_Gene|MIM:607818|belongs_to
ENTREZ:23376|NCBI_Entrez_Gene|MIM:613372|belongs_to
ENTREZ:257144|NCBI_Entrez_Gene|MIM:607792|belongs_to
ENTREZ:1545|NCBI_Entrez_Gene|MIM:601771|belongs_to
ENTREZ:103164619|NCBI_Entrez_Gene|MIM:617678|belongs_to
ENTREZ:2556|NCBI_Entrez_Gene|MIM:305660|belongs_to
ENTREZ:84514|NCBI_Entrez_Gene|MIM:608587|belongs_to
ENTREZ:345643|NCBI_Entrez_Gene|MIM:614086|belongs_to
ENTREZ:6879|NCBI_Entrez_Gene|MIM:600573|belongs_to
ENTREZ:10775|NCBI_Entrez_Gene|MIM:606114|belongs_to
ENTREZ:4958|NCBI_Entrez_Gene|MIM:618926|belongs_to
ENTREZ:65266|NCBI_Entrez_Gene|MIM:601844|belongs_to
ENTREZ:8906|NCBI_Entrez_Gene|MIM:603534|belongs_to
ENTREZ:5794|NCBI_Entrez_Gene|MIM:602510|belongs_to
ENTREZ:10125|NCBI_Entrez_Gene|MIM:603962|belongs_to
ENTREZ:11311|NCBI_Entrez_Gene|MIM:610035|belongs_to
ENTREZ:24137|NCBI_Entrez_Gene|MIM:300521|belongs_to
ENTREZ:8905|NCBI_Entrez_Gene|MIM:300629|belongs_to
ENTREZ:138151|NCBI_Entrez_Gene|MIM:615786|belongs_to
ENTREZ:4999|NCBI_Entrez_Gene|MIM:601182|belongs_to
ENTREZ:26092|NCBI_Entrez_Gene|MIM:614512|belongs_to
ENTREZ:282617|NCBI_Entrez_Gene|MIM:607402|belongs_to
ENTREZ:7328|NCBI_Entrez_Gene|MIM:601082|belongs_to
ENTREZ:90416|NCBI_Entrez_Gene|MIM:618941|belongs_to
ENTREZ:51232|NCBI_Entrez_Gene|MIM:606189|belongs_to
ENTREZ:11170|NCBI_Entrez_Gene|MIM:608295|belongs_to
ENTREZ:27429|NCBI_Entrez_Gene|MIM:606441|belongs_to
ENTREZ:5920|NCBI_Entrez_Gene|MIM:605092|belongs_to
ENTREZ:389136|NCBI_Entrez_Gene|MIM:609980|belongs_to
ENTREZ:127795|NCBI_Entrez_Gene|MIM:618860|belongs_to
ENTREZ:80829|NCBI_Entrez_Gene|MIM:619289|belongs_to
ENTREZ:51|NCBI_Entrez_Gene|MIM:609751|belongs_to
ENTREZ:5236|NCBI_Entrez_Gene|MIM:171900|belongs_to
ENTREZ:57085|NCBI_Entrez_Gene|MIM:608729|belongs_to
ENTREZ:474159|NCBI_Entrez_Gene|MIM:300509p|belongs_to
ENTREZ:51131|NCBI_Entrez_Gene|MIM:607796|belongs_to
ENTREZ:256394|NCBI_Entrez_Gene|MIM:619619|belongs_to
ENTREZ:57176|NCBI_Entrez_Gene|MIM:612802|belongs_to
ENTREZ:2033|NCBI_Entrez_Gene|MIM:602700|belongs_to
ENTREZ:26119|NCBI_Entrez_Gene|MIM:605747|belongs_to
ENTREZ:10737|NCBI_Entrez_Gene|MIM:605971|belongs_to
ENTREZ:57798|NCBI_Entrez_Gene|MIM:614518|belongs_to
ENTREZ:55573|NCBI_Entrez_Gene|MIM:618789|belongs_to
ENTREZ:81033|NCBI_Entrez_Gene|MIM:608168|belongs_to
ENTREZ:11316|NCBI_Entrez_Gene|MIM:606942|belongs_to
ENTREZ:101241899|NCBI_Entrez_Gene|MIM:611382p|belongs_to
ENTREZ:6844|NCBI_Entrez_Gene|MIM:185881|belongs_to
ENTREZ:120|NCBI_Entrez_Gene|MIM:601568|belongs_to
ENTREZ:89782|NCBI_Entrez_Gene|MIM:609380|belongs_to
ENTREZ:115548|NCBI_Entrez_Gene|MIM:613438|belongs_to
ENTREZ:4140|NCBI_Entrez_Gene|MIM:602678|belongs_to
ENTREZ:170850|NCBI_Entrez_Gene|MIM:606767|belongs_to
ENTREZ:10288|NCBI_Entrez_Gene|MIM:604815|belongs_to
ENTREZ:2676|NCBI_Entrez_Gene|MIM:605710|belongs_to
ENTREZ:78992|NCBI_Entrez_Gene|MIM:617522|belongs_to
ENTREZ:952|NCBI_Entrez_Gene|MIM:107270|belongs_to
ENTREZ:10280|NCBI_Entrez_Gene|MIM:601978|belongs_to
ENTREZ:574436|NCBI_Entrez_Gene|MIM:615385|belongs_to
ENTREZ:10149|NCBI_Entrez_Gene|MIM:300572|belongs_to
ENTREZ:23283|NCBI_Entrez_Gene|MIM:611968|belongs_to
ENTREZ:5702|NCBI_Entrez_Gene|MIM:186852|belongs_to
ENTREZ:8246|NCBI_Entrez_Gene|MIM:309545p|belongs_to
ENTREZ:26022|NCBI_Entrez_Gene|MIM:615949|belongs_to
ENTREZ:2849|NCBI_Entrez_Gene|MIM:604847|belongs_to
ENTREZ:128408|NCBI_Entrez_Gene|MIM:609331|belongs_to
ENTREZ:728712|NCBI_Entrez_Gene|MIM:300493|belongs_to
ENTREZ:5798|NCBI_Entrez_Gene|MIM:601773|belongs_to
ENTREZ:503542|NCBI_Entrez_Gene|MIM:610447|belongs_to
ENTREZ:3054|NCBI_Entrez_Gene|MIM:300019|belongs_to
ENTREZ:55975|NCBI_Entrez_Gene|MIM:611119|belongs_to
ENTREZ:10484|NCBI_Entrez_Gene|MIM:610511|belongs_to
ENTREZ:339983|NCBI_Entrez_Gene|MIM:610647|belongs_to
ENTREZ:26468|NCBI_Entrez_Gene|MIM:608215|belongs_to
ENTREZ:84449|NCBI_Entrez_Gene|MIM:611811|belongs_to
ENTREZ:51550|NCBI_Entrez_Gene|MIM:613362|belongs_to
ENTREZ:100529148|NCBI_Entrez_Gene|MIM:613689p|belongs_to
ENTREZ:64112|NCBI_Entrez_Gene|MIM:609485|belongs_to
ENTREZ:55187|NCBI_Entrez_Gene|MIM:608877|belongs_to
ENTREZ:780923|NCBI_Entrez_Gene|MIM:610260p|belongs_to
ENTREZ:161253|NCBI_Entrez_Gene|MIM:616955|belongs_to
ENTREZ:9083|NCBI_Entrez_Gene|MIM:400013|belongs_to
ENTREZ:673|NCBI_Entrez_Gene|MIM:164757|belongs_to
ENTREZ:342096|NCBI_Entrez_Gene|MIM:610288|belongs_to
ENTREZ:100270680|NCBI_Entrez_Gene|MIM:617704|belongs_to
ENTREZ:574047|NCBI_Entrez_Gene|MIM:300519p|belongs_to
ENTREZ:1454|NCBI_Entrez_Gene|MIM:600863|belongs_to
ENTREZ:124801|NCBI_Entrez_Gene|MIM:611793|belongs_to
ENTREZ:90441|NCBI_Entrez_Gene|MIM:608694|belongs_to
ENTREZ:2526|NCBI_Entrez_Gene|MIM:104230|belongs_to
ENTREZ:80055|NCBI_Entrez_Gene|MIM:611655|belongs_to
ENTREZ:5082|NCBI_Entrez_Gene|MIM:604421|belongs_to
ENTREZ:85455|NCBI_Entrez_Gene|MIM:607503|belongs_to
ENTREZ:150962|NCBI_Entrez_Gene|MIM:612787|belongs_to
ENTREZ:3700|NCBI_Entrez_Gene|MIM:600564|belongs_to
ENTREZ:375318|NCBI_Entrez_Gene|MIM:609789|belongs_to
ENTREZ:339488|NCBI_Entrez_Gene|MIM:614428|belongs_to
ENTREZ:143471|NCBI_Entrez_Gene|MIM:617841|belongs_to
ENTREZ:10401|NCBI_Entrez_Gene|MIM:605987|belongs_to
ENTREZ:1804|NCBI_Entrez_Gene|MIM:126141|belongs_to
ENTREZ:10471|NCBI_Entrez_Gene|MIM:605660|belongs_to
ENTREZ:79012|NCBI_Entrez_Gene|MIM:614993|belongs_to
ENTREZ:94097|NCBI_Entrez_Gene|MIM:615572|belongs_to
ENTREZ:5810|NCBI_Entrez_Gene|MIM:603153|belongs_to
ENTREZ:100188850|NCBI_Entrez_Gene|MIM:611644p|belongs_to
ENTREZ:4105|NCBI_Entrez_Gene|MIM:300176|belongs_to
ENTREZ:81629|NCBI_Entrez_Gene|MIM:607660|belongs_to
ENTREZ:100271868|NCBI_Entrez_Gene|MIM:612574p|belongs_to
ENTREZ:1063|NCBI_Entrez_Gene|MIM:600236|belongs_to
ENTREZ:3036|NCBI_Entrez_Gene|MIM:601463|belongs_to
ENTREZ:100188793|NCBI_Entrez_Gene|MIM:609656p|belongs_to
ENTREZ:340075|NCBI_Entrez_Gene|MIM:610009|belongs_to
ENTREZ:115209|NCBI_Entrez_Gene|MIM:617081|belongs_to
ENTREZ:158798|NCBI_Entrez_Gene|MIM:300462|belongs_to
ENTREZ:23229|NCBI_Entrez_Gene|MIM:300429|belongs_to
ENTREZ:1964|NCBI_Entrez_Gene|MIM:300186|belongs_to
ENTREZ:1973|NCBI_Entrez_Gene|MIM:602641|belongs_to
ENTREZ:9480|NCBI_Entrez_Gene|MIM:604894|belongs_to
ENTREZ:4677|NCBI_Entrez_Gene|MIM:108410|belongs_to
ENTREZ:84056|NCBI_Entrez_Gene|MIM:614764|belongs_to
ENTREZ:23556|NCBI_Entrez_Gene|MIM:606097|belongs_to
ENTREZ:26103|NCBI_Entrez_Gene|MIM:616103|belongs_to
ENTREZ:6280|NCBI_Entrez_Gene|MIM:123886|belongs_to
ENTREZ:2916|NCBI_Entrez_Gene|MIM:604096|belongs_to
ENTREZ:4118|NCBI_Entrez_Gene|MIM:188860|belongs_to
ENTREZ:4650|NCBI_Entrez_Gene|MIM:602129|belongs_to
ENTREZ:5463|NCBI_Entrez_Gene|MIM:618043|belongs_to
ENTREZ:6444|NCBI_Entrez_Gene|MIM:601411|belongs_to
ENTREZ:57409|NCBI_Entrez_Gene|MIM:612072|belongs_to
ENTREZ:84065|NCBI_Entrez_Gene|MIM:619469|belongs_to
ENTREZ:2191|NCBI_Entrez_Gene|MIM:600403|belongs_to
ENTREZ:2193|NCBI_Entrez_Gene|MIM:602918|belongs_to
ENTREZ:10451|NCBI_Entrez_Gene|MIM:605541|belongs_to
ENTREZ:51474|NCBI_Entrez_Gene|MIM:608364|belongs_to
ENTREZ:91689|NCBI_Entrez_Gene|MIM:615588|belongs_to
ENTREZ:29089|NCBI_Entrez_Gene|MIM:610538|belongs_to
ENTREZ:3441|NCBI_Entrez_Gene|MIM:147564|belongs_to
ENTREZ:5652|NCBI_Entrez_Gene|MIM:600823|belongs_to
ENTREZ:8273|NCBI_Entrez_Gene|MIM:312090|belongs_to
ENTREZ:26469|NCBI_Entrez_Gene|MIM:606587|belongs_to
ENTREZ:1844|NCBI_Entrez_Gene|MIM:603068|belongs_to
ENTREZ:51205|NCBI_Entrez_Gene|MIM:611471|belongs_to
ENTREZ:79038|NCBI_Entrez_Gene|MIM:613504|belongs_to
ENTREZ:407034|NCBI_Entrez_Gene|MIM:619105|belongs_to
ENTREZ:7127|NCBI_Entrez_Gene|MIM:603300|belongs_to
ENTREZ:57448|NCBI_Entrez_Gene|MIM:605638|belongs_to
ENTREZ:8618|NCBI_Entrez_Gene|MIM:604667|belongs_to
ENTREZ:64221|NCBI_Entrez_Gene|MIM:608630|belongs_to
ENTREZ:7086|NCBI_Entrez_Gene|MIM:606781|belongs_to
ENTREZ:22986|NCBI_Entrez_Gene|MIM:606285|belongs_to
ENTREZ:3141|NCBI_Entrez_Gene|MIM:609018|belongs_to
ENTREZ:346389|NCBI_Entrez_Gene|MIM:612646|belongs_to
ENTREZ:4233|NCBI_Entrez_Gene|MIM:164860|belongs_to
ENTREZ:7436|NCBI_Entrez_Gene|MIM:192977|belongs_to
ENTREZ:27031|NCBI_Entrez_Gene|MIM:608002|belongs_to
ENTREZ:7692|NCBI_Entrez_Gene|MIM:604075|belongs_to
ENTREZ:489|NCBI_Entrez_Gene|MIM:601929|belongs_to
ENTREZ:79065|NCBI_Entrez_Gene|MIM:612204|belongs_to
ENTREZ:387695|NCBI_Entrez_Gene|MIM:617775|belongs_to
ENTREZ:56102|NCBI_Entrez_Gene|MIM:606301|belongs_to
ENTREZ:4635|NCBI_Entrez_Gene|MIM:160770|belongs_to
ENTREZ:23220|NCBI_Entrez_Gene|MIM:616110|belongs_to
ENTREZ:8233|NCBI_Entrez_Gene|MIM:300028|belongs_to
ENTREZ:9578|NCBI_Entrez_Gene|MIM:614062|belongs_to
ENTREZ:5990|NCBI_Entrez_Gene|MIM:142765|belongs_to
ENTREZ:1384|NCBI_Entrez_Gene|MIM:600184|belongs_to
ENTREZ:84419|NCBI_Entrez_Gene|MIM:608409|belongs_to
ENTREZ:84446|NCBI_Entrez_Gene|MIM:609235|belongs_to
ENTREZ:123|NCBI_Entrez_Gene|MIM:103195|belongs_to
ENTREZ:83876|NCBI_Entrez_Gene|MIM:608080|belongs_to
ENTREZ:1352|NCBI_Entrez_Gene|MIM:602125|belongs_to
ENTREZ:29934|NCBI_Entrez_Gene|MIM:300883|belongs_to
ENTREZ:79812|NCBI_Entrez_Gene|MIM:608925|belongs_to
ENTREZ:434|NCBI_Entrez_Gene|MIM:600201|belongs_to
ENTREZ:79865|NCBI_Entrez_Gene|MIM:609715|belongs_to
ENTREZ:23620|NCBI_Entrez_Gene|MIM:605538|belongs_to
ENTREZ:26260|NCBI_Entrez_Gene|MIM:609098|belongs_to
ENTREZ:100190982|NCBI_Entrez_Gene|MIM:612293p|belongs_to
ENTREZ:282618|NCBI_Entrez_Gene|MIM:607403|belongs_to
ENTREZ:493869|NCBI_Entrez_Gene|MIM:617172|belongs_to
ENTREZ:220112|NCBI_Entrez_Gene|MIM:608857|belongs_to
ENTREZ:81833|NCBI_Entrez_Gene|MIM:612739|belongs_to
ENTREZ:25836|NCBI_Entrez_Gene|MIM:608667|belongs_to
ENTREZ:56098|NCBI_Entrez_Gene|MIM:606305|belongs_to
ENTREZ:378805|NCBI_Entrez_Gene|MIM:618212|belongs_to
ENTREZ:5801|NCBI_Entrez_Gene|MIM:602853|belongs_to
ENTREZ:1515|NCBI_Entrez_Gene|MIM:603308|belongs_to
ENTREZ:405754|NCBI_Entrez_Gene|MIM:610524|belongs_to
ENTREZ:51763|NCBI_Entrez_Gene|MIM:607875|belongs_to
ENTREZ:9093|NCBI_Entrez_Gene|MIM:608382|belongs_to
ENTREZ:3494|NCBI_Entrez_Gene|MIM:147000|belongs_to
ENTREZ:55117|NCBI_Entrez_Gene|MIM:607971|belongs_to
ENTREZ:827|NCBI_Entrez_Gene|MIM:300146|belongs_to
ENTREZ:643|NCBI_Entrez_Gene|MIM:601613|belongs_to
ENTREZ:79104|NCBI_Entrez_Gene|MIM:613648|belongs_to
ENTREZ:6509|NCBI_Entrez_Gene|MIM:600229|belongs_to
ENTREZ:11171|NCBI_Entrez_Gene|MIM:605986|belongs_to
ENTREZ:283652|NCBI_Entrez_Gene|MIM:609802|belongs_to
ENTREZ:23639|NCBI_Entrez_Gene|MIM:614930|belongs_to
ENTREZ:10154|NCBI_Entrez_Gene|MIM:604259|belongs_to
ENTREZ:27071|NCBI_Entrez_Gene|MIM:605768|belongs_to
ENTREZ:28514|NCBI_Entrez_Gene|MIM:606582|belongs_to
ENTREZ:4745|NCBI_Entrez_Gene|MIM:602319|belongs_to
ENTREZ:112950|NCBI_Entrez_Gene|MIM:607956|belongs_to
ENTREZ:27077|NCBI_Entrez_Gene|MIM:614144|belongs_to
ENTREZ:22916|NCBI_Entrez_Gene|MIM:605133|belongs_to
ENTREZ:2250|NCBI_Entrez_Gene|MIM:165190|belongs_to
ENTREZ:79608|NCBI_Entrez_Gene|MIM:610509|belongs_to
ENTREZ:2301|NCBI_Entrez_Gene|MIM:601094|belongs_to
ENTREZ:56157|NCBI_Entrez_Gene|MIM:300312|belongs_to
ENTREZ:4130|NCBI_Entrez_Gene|MIM:600178|belongs_to
ENTREZ:9124|NCBI_Entrez_Gene|MIM:605900|belongs_to
ENTREZ:26582|NCBI_Entrez_Gene|MIM:611443|belongs_to
ENTREZ:100188851|NCBI_Entrez_Gene|MIM:611706p|belongs_to
ENTREZ:29063|NCBI_Entrez_Gene|MIM:611792|belongs_to
ENTREZ:84265|NCBI_Entrez_Gene|MIM:617457|belongs_to
ENTREZ:6283|NCBI_Entrez_Gene|MIM:603112|belongs_to
ENTREZ:4084|NCBI_Entrez_Gene|MIM:600021|belongs_to
ENTREZ:5962|NCBI_Entrez_Gene|MIM:179410|belongs_to
ENTREZ:89882|NCBI_Entrez_Gene|MIM:617567|belongs_to
ENTREZ:51316|NCBI_Entrez_Gene|MIM:607515|belongs_to
ENTREZ:6905|NCBI_Entrez_Gene|MIM:604934|belongs_to
ENTREZ:9878|NCBI_Entrez_Gene|MIM:614032|belongs_to
ENTREZ:2264|NCBI_Entrez_Gene|MIM:134935|belongs_to
ENTREZ:27252|NCBI_Entrez_Gene|MIM:617679|belongs_to
ENTREZ:3170|NCBI_Entrez_Gene|MIM:600288|belongs_to
ENTREZ:339896|NCBI_Entrez_Gene|MIM:615601|belongs_to
ENTREZ:51510|NCBI_Entrez_Gene|MIM:610900|belongs_to
ENTREZ:64856|NCBI_Entrez_Gene|MIM:611901|belongs_to
ENTREZ:10846|NCBI_Entrez_Gene|MIM:610652|belongs_to
ENTREZ:864|NCBI_Entrez_Gene|MIM:600210|belongs_to
ENTREZ:9852|NCBI_Entrez_Gene|MIM:607911|belongs_to
ENTREZ:7272|NCBI_Entrez_Gene|MIM:604092|belongs_to
ENTREZ:51191|NCBI_Entrez_Gene|MIM:608242|belongs_to
ENTREZ:286343|NCBI_Entrez_Gene|MIM:616130|belongs_to
ENTREZ:3736|NCBI_Entrez_Gene|MIM:176260|belongs_to
ENTREZ:121504|NCBI_Entrez_Gene|MIM:615069|belongs_to
ENTREZ:1103|NCBI_Entrez_Gene|MIM:118490|belongs_to
ENTREZ:89795|NCBI_Entrez_Gene|MIM:611629|belongs_to
ENTREZ:285175|NCBI_Entrez_Gene|MIM:612636|belongs_to
ENTREZ:114823|NCBI_Entrez_Gene|MIM:616575|belongs_to
ENTREZ:374819|NCBI_Entrez_Gene|MIM:616557|belongs_to
ENTREZ:7305|NCBI_Entrez_Gene|MIM:604142|belongs_to
ENTREZ:1667|NCBI_Entrez_Gene|MIM:125220|belongs_to
ENTREZ:64135|NCBI_Entrez_Gene|MIM:606951|belongs_to
ENTREZ:11061|NCBI_Entrez_Gene|MIM:605147|belongs_to
ENTREZ:26037|NCBI_Entrez_Gene|MIM:617504|belongs_to
ENTREZ:84875|NCBI_Entrez_Gene|MIM:609564|belongs_to
ENTREZ:22977|NCBI_Entrez_Gene|MIM:608477|belongs_to
ENTREZ:124565|NCBI_Entrez_Gene|MIM:616525|belongs_to
ENTREZ:170692|NCBI_Entrez_Gene|MIM:607512|belongs_to
ENTREZ:59331|NCBI_Entrez_Gene|MIM:161900p|belongs_to
ENTREZ:23239|NCBI_Entrez_Gene|MIM:609396|belongs_to
ENTREZ:8690|NCBI_Entrez_Gene|MIM:603211|belongs_to
ENTREZ:10736|NCBI_Entrez_Gene|MIM:604994|belongs_to
ENTREZ:401237|NCBI_Entrez_Gene|MIM:616610|belongs_to
ENTREZ:9034|NCBI_Entrez_Gene|MIM:608379|belongs_to
ENTREZ:2653|NCBI_Entrez_Gene|MIM:238330|belongs_to
ENTREZ:53335|NCBI_Entrez_Gene|MIM:606557|belongs_to
ENTREZ:51559|NCBI_Entrez_Gene|MIM:611076|belongs_to
ENTREZ:101669767|NCBI_Entrez_Gene|MIM:615568|belongs_to
ENTREZ:2099|NCBI_Entrez_Gene|MIM:133430|belongs_to
ENTREZ:95681|NCBI_Entrez_Gene|MIM:610523|belongs_to
ENTREZ:2251|NCBI_Entrez_Gene|MIM:134921|belongs_to
ENTREZ:55615|NCBI_Entrez_Gene|MIM:609406|belongs_to
ENTREZ:3559|NCBI_Entrez_Gene|MIM:147730|belongs_to
ENTREZ:9435|NCBI_Entrez_Gene|MIM:603798|belongs_to
ENTREZ:51542|NCBI_Entrez_Gene|MIM:614633|belongs_to
ENTREZ:152573|NCBI_Entrez_Gene|MIM:617325|belongs_to
ENTREZ:23683|NCBI_Entrez_Gene|MIM:607077|belongs_to
ENTREZ:7248|NCBI_Entrez_Gene|MIM:605284|belongs_to
ENTREZ:152559|NCBI_Entrez_Gene|MIM:614577|belongs_to
ENTREZ:51142|NCBI_Entrez_Gene|MIM:616244|belongs_to
ENTREZ:1811|NCBI_Entrez_Gene|MIM:126650|belongs_to
ENTREZ:9261|NCBI_Entrez_Gene|MIM:602006|belongs_to
ENTREZ:10198|NCBI_Entrez_Gene|MIM:605501|belongs_to
ENTREZ:1261|NCBI_Entrez_Gene|MIM:600053|belongs_to
ENTREZ:56925|NCBI_Entrez_Gene|MIM:609305|belongs_to
ENTREZ:80153|NCBI_Entrez_Gene|MIM:609842|belongs_to
ENTREZ:178|NCBI_Entrez_Gene|MIM:610860|belongs_to
ENTREZ:286751|NCBI_Entrez_Gene|MIM:611571p|belongs_to
ENTREZ:5002|NCBI_Entrez_Gene|MIM:602631|belongs_to
ENTREZ:8745|NCBI_Entrez_Gene|MIM:603710|belongs_to
ENTREZ:2553|NCBI_Entrez_Gene|MIM:600610|belongs_to
ENTREZ:168451|NCBI_Entrez_Gene|MIM:612534|belongs_to
ENTREZ:200909|NCBI_Entrez_Gene|MIM:610122|belongs_to
ENTREZ:5169|NCBI_Entrez_Gene|MIM:602182|belongs_to
ENTREZ:79109|NCBI_Entrez_Gene|MIM:610558|belongs_to
ENTREZ:331|NCBI_Entrez_Gene|MIM:300079|belongs_to
ENTREZ:130013|NCBI_Entrez_Gene|MIM:608889|belongs_to
ENTREZ:64784|NCBI_Entrez_Gene|MIM:608986|belongs_to
ENTREZ:9127|NCBI_Entrez_Gene|MIM:608077|belongs_to
ENTREZ:23633|NCBI_Entrez_Gene|MIM:610563|belongs_to
ENTREZ:92086|NCBI_Entrez_Gene|MIM:612338|belongs_to
ENTREZ:3162|NCBI_Entrez_Gene|MIM:141250|belongs_to
